Type	Filename	Filename with path	Base filename	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	723	7	6	1	3389	3389	 Extra parentheses recommended to clarify the ordering of a % operator and another arithmetic operator (* / % + -).	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3389.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	723	7	6	1	3390	3390	 Expression is equivalent to: "a + (b % c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	726	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	726	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) & c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	727	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	727	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) | c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	728	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	728	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) ^ c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	729	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	729	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) << c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	730	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	730	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) >> c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	731	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	731	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) < c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	732	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	732	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) <= c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	733	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	733	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) >= c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	734	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	734	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) > c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	735	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	735	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) == c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	736	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	736	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) != c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	737	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	737	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) && c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	738	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	738	11	10	1	3390	3390	 Expression is equivalent to: "(a + b) || c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	749	11	10	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	749	11	10	1	3390	3390	 Expression is equivalent to: "(a + d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	750	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	750	7	6	1	3390	3390	 Expression is equivalent to: "a ? (b + d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	751	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	751	7	6	1	3390	3390	 Expression is equivalent to: "a ? b : (c + d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	766	7	6	1	3395	3395	 Extra parentheses recommended. A * or / operation is the operand of a + or - operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3395.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	766	7	6	1	3390	3390	 Expression is equivalent to: "a - (b * c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	767	7	6	1	3395	3395	 Extra parentheses recommended. A * or / operation is the operand of a + or - operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3395.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	767	7	6	1	3390	3390	 Expression is equivalent to: "a - (b / c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	768	7	6	1	3389	3389	 Extra parentheses recommended to clarify the ordering of a % operator and another arithmetic operator (* / % + -).	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3389.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	768	7	6	1	3390	3390	 Expression is equivalent to: "a - (b % c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	771	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	771	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) & c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	772	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	772	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) | c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	773	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	773	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) ^ c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	774	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	774	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) << c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	775	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	775	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) >> c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	776	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	776	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) < c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	777	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	777	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) <= c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	778	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	778	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) >= c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	779	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	779	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) > c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	780	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	780	11	10	1	3390	3390	 Expression is equivalent to: "(a - b) == c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	781	11	10	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
